商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1029090,"其他牛,改良种用除外",910294,千克,1368,头,33623776
1039200,"其他猪,重量≥50k...",5975677,千克,51717,头,277025866
1051190,"其他鸡,改良种用除外...",13056,千克,268080,只,911917
1061490,"其他家兔及野兔,改良...",1457,千克,520,只,381361
1061910,其他改良种用哺乳动物,30,千克,3,只,15268
1061990,"未列名哺乳动物,改良...",4216,千克,36700,只,2838417
1062020,食用爬行动物,72621,千克,49201,只,4857705
1064990,"其他昆虫,改良种用除...",780,千克,780000,只,14167
1069090,"其他活动物,改良种用...",144,千克,216000,只,7097
2023000,冻去骨牛肉,42290,千克,0,—,2733783
2031200,鲜或冷的带骨猪前腿、...,24735,千克,0,—,1693254
2031900,其他鲜或冷的猪肉,153381,千克,0,—,9820893
2032190,其他冻整头及半头猪肉,50000,千克,0,—,2134270
2032900,其他冻猪肉,738200,千克,0,—,41679737
2044200,冻带骨绵羊肉,60750,千克,0,—,4270504
2044300,冻去骨绵羊肉,6900,千克,0,—,493272
2045000,山羊肉,5000,千克,0,—,415372
2050000,鲜、冷、冻的马、驴、...,8307,千克,0,—,835713
2062900,其他冻牛杂碎,5000,千克,0,—,29607
2069000,其他冻杂碎（牛、猪杂...,1908,千克,0,—,173711
2071100,"整只鸡,鲜或冷的",5691281,千克,0,—,141046917
2071200,"整只鸡,冻的",220613,千克,0,—,5055692
2071311,鲜或冷的带骨鸡块,101049,千克,0,—,2743032
2071329,鲜或冷的其他鸡杂碎,11249,千克,0,—,257496
2071411,带骨的冻鸡块,1742191,千克,0,—,26019243
2071419,其他冻鸡块,5356324,千克,0,—,76830122
2071421,冻鸡翼（不包括翼尖）,111886,千克,0,—,4378511
2071429,其他冻鸡杂碎,6387,千克,0,—,358653
2074100,鲜或冷的整只鸭,1845545,千克,0,—,27462571
2074200,整只冻鸭,471969,千克,0,—,7082573
2074300,鲜或冷的鸭肥肝,7990,千克,0,—,27326
2074400,鲜或冷的鸭块及杂碎,14916,千克,0,—,245768
2074500,冻的鸭块及杂碎,179130,千克,0,—,2262530
2075100,鲜或冷的整只鹅,831607,千克,0,—,29343176
2075200,整只冻鹅,122,千克,0,—,5097
2075400,鲜或冷的鹅块及杂碎,5508,千克,0,—,162806
2081020,"冻兔肉,不包括兔头",293992,千克,0,—,9726204
2089010,鲜、冷、冻的乳鸽肉及...,224003,千克,0,—,8791826
2101190,干、熏、盐腌或盐渍其...,196,千克,0,—,24627
2101200,干、熏、盐腌或盐渍猪...,1650,千克,0,—,119882
2101900,其他干、熏、盐腌或盐...,5236,千克,0,—,489919
2109900,其他干、熏、盐腌或盐...,22743,千克,0,—,693151
3011100,淡水观赏鱼,21909,千克,0,—,1117784
3019210,鳗鱼苗,120,千克,0,—,4930000
