商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1029090,其他牛，改良种用除外,959430,千克,1518,头,5132524.0
1039200,其他猪，重量≥50kg，改良种用除外,5681070,千克,50920,头,41005406.0
1042090,其他山羊，改良种用除外,7110,千克,220,头,53338.0
1051190,其他鸡，改良种用除外，重量≤185g,14080,千克,295100,只,153249.0
1061190,其他灵长目动物，改良种用除外,4336,千克,1296,只,3091800.0
1061490,"其他家兔及野兔,改良种用除外",1690,千克,780,只,65842.0
1061910,其他改良种用哺乳动物,270,千克,26,只,19005.0
1061990,"未列名哺乳动物,改良种用除外",3682,千克,2357,只,193762.0
1062020,食用爬行动物,139869,千克,97621,只,1324560.0
1062090,未列名爬行动物,2994,千克,218998,只,80604.0
1064990,"其他昆虫,改良种用除外",3550,千克,3068000,只,12748.0
1069011,改良种用蛙苗,3,千克,100,只,50.0
1069090,"其他活动物,改良种用除外",88581,千克,71824433,只,352457.0
2012000,鲜或冷的带骨牛肉,115,千克,0,?,3359.0
2023000,冻去骨牛肉,32811,千克,0,?,186767.0
2031200,鲜或冷的带骨猪前腿、猪后腿及其肉块,238558,千克,0,?,2366224.0
2031900,其他鲜或冷的猪肉,247721,千克,0,?,2340289.0
2032200,冻带骨猪前腿、猪后腿及其肉块,80830,千克,0,?,139027.0
2032900,其他冻猪肉,1043000,千克,0,?,7358706.0
2044200,冻带骨绵羊肉,27002,千克,0,?,323340.0
2044300,冻去骨绵羊肉,57755,千克,0,?,584028.0
2045000,山羊肉,154640,千克,0,?,1680084.0
2050000,鲜、冷、冻的马、驴、骡肉,3929,千克,0,?,76275.0
2062900,其他冻牛杂碎,10000,千克,0,?,6546.0
2064900,其他冻猪杂碎,12000,千克,0,?,48160.0
2069000,其他冻杂碎（牛、猪杂碎除外）,1298,千克,0,?,16619.0
2071100,整只鸡，鲜或冷的,5261598,千克,0,?,18916484.0
2071200,整只鸡，冻的,307762,千克,0,?,1090490.0
2071311,鲜或冷的带骨鸡块,125753,千克,0,?,498547.0
2071329,鲜或冷的其他鸡杂碎,14640,千克,0,?,54969.0
2071411,带骨的冻鸡块,1488481,千克,0,?,3400004.0
2071419,其他冻鸡块,5151159,千克,0,?,12445097.0
2071421,冻鸡翼（不包括翼尖）,104514,千克,0,?,682765.0
2071422,冻鸡爪,27253,千克,0,?,38154.0
2071429,其他冻鸡杂碎,107516,千克,0,?,177844.0
2074100,鲜或冷的整只鸭,1619044,千克,0,?,4000055.0
2074200,整只冻鸭,973971,千克,0,?,1605054.0
2074400,鲜或冷的鸭块及杂碎,16340,千克,0,?,38272.0
2074500,冻的鸭块及杂碎,193822,千克,0,?,334227.0
2075100,鲜或冷的整只鹅,905151,千克,0,?,5025894.0
2075200,整只冻鹅,9283,千克,0,?,47888.0
2075400,鲜或冷的鹅块及杂碎,5634,千克,0,?,23708.0
2081020,冻兔肉，不包括兔头,314050,千克,0,?,1490458.0
2089010,鲜、冷、冻的乳鸽肉及食用杂碎,283505,千克,0,?,1544631.0
2089090,其他鲜、冷、冻的肉及食用杂碎,176,千克,0,?,13035.0
2101200,干、熏、盐腌或盐渍猪腹肉（五花肉）,12064,千克,0,?,93453.0
2101900,其他干、熏、盐腌或盐渍猪肉,47312,千克,0,?,399190.0
2102000,干、熏、盐腌或盐渍牛肉,300,千克,0,?,3804.0
2109900,其他干、熏、盐腌或盐渍肉及食用杂碎，包括可供食用的肉或杂碎的细粉、粗粉,119751,千克,0,?,540980.0
3011100,淡水观赏鱼,38860,千克,0,?,347654.0
3019290,其他活鳗鱼，鱼苗除外,618366,千克,0,?,15242157.0
3019390,"其他活鲤科鱼, 鱼苗除外",2758994,千克,0,?,8375303.0
3019911,鲈鱼苗,9000,千克,0,?,112728.0
3019919,其他鱼苗,482596,千克,0,?,4437786.0
3019991,活罗非鱼,108140,千克,0,?,250371.0
3019992,活?,52600,千克,0,?,605767.0
3019993,其他活鲤科鱼,824734,千克,0,?,2649872.0
