商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1012900,其他马，改良种用除外,12600,千克,30,头,851676.0
1022900,其他家牛，改良种用除外,966780,千克,3690,头,5026346.0
1031000,改良种用猪,43000,千克,740,头,1500838.0
1051110,改良种用鸡，改良种用除外，重量≤185g,4446,千克,88594,只,3032294.0
1061190,其他灵长目动物，改良种用除外,25,千克,2,只,21024.0
1061390,"其他骆驼及其他骆驼科动物,改良种用除外",26367,千克,561,只,973200.0
1061990,"未列名哺乳动物,改良种用除外",68,千克,2148,只,1451290.0
1064990,"其他昆虫,改良种用除外",1,千克,404,只,692.0
2012000,鲜或冷的带骨牛肉,32636,千克,0,?,855225.0
2013000,鲜或冷的去骨牛肉,6376588,千克,0,?,70052022.0
2022000,冻带骨牛肉,39019202,千克,0,?,93305842.0
2023000,冻去骨牛肉,185906412,千克,0,?,945306691.0
2032200,冻带骨猪前腿、猪后腿及其肉块,21556321,千克,0,?,40738689.0
2032900,其他冻猪肉,70644821,千克,0,?,143197273.0
2041000,鲜或冷的整头及半头羔羊肉,50479,千克,0,?,339647.0
2042200,鲜或冷的带骨绵羊肉,106690,千克,0,?,1209756.0
2042300,鲜或冷的去骨绵羊肉,3344,千克,0,?,45731.0
2043000,冻整头及半头羔羊肉,95321,千克,0,?,433161.0
2044100,冻整头及半头绵羊肉,2048510,千克,0,?,6271869.0
2044200,冻带骨绵羊肉,18241887,千克,0,?,52422275.0
2044300,冻去骨绵羊肉,1098456,千克,0,?,2681541.0
2045000,鲜、冷、冻山羊肉,211371,千克,0,?,972148.0
2050000,鲜、冷、冻的马、驴、骡肉,3695794,千克,0,?,10455910.0
2062900,其他冻牛杂碎,3316438,千克,0,?,13915965.0
2064100,冻猪肝,96283,千克,0,?,56727.0
2064900,其他冻猪杂碎,102116905,千克,0,?,224551740.0
2069000,其他冻杂碎（牛、猪杂碎除外）,420898,千克,0,?,1007629.0
2071200,整只鸡，冻的,23675,千克,0,?,24751.0
2071411,带骨的冻鸡块,10475367,千克,0,?,14053598.0
2071419,其他冻鸡块,138114,千克,0,?,257487.0
2071421,冻鸡翼（不包括翼尖）,29953071,千克,0,?,93113177.0
2071422,冻鸡爪,42343421,千克,0,?,162492575.0
2071429,其他冻鸡杂碎,8679999,千克,0,?,15117595.0
2072500,整只火鸡，冻的,22630,千克,0,?,90716.0
2072700,火鸡块及杂碎，冻的,1295977,千克,0,?,3897560.0
2089090,其他鲜、冷、冻的肉及食用杂碎,222386,千克,0,?,1184869.0
2091000,未炼制或用其他方法提取的不带瘦肉的肥猪肉、猪脂肪，鲜、冷、冻、干、熏、盐腌或盐渍的,984525,千克,0,?,1225654.0
2101110,干、熏、盐腌或盐渍带骨猪腿,68895,千克,0,?,1007481.0
2101190,干、熏、盐腌或盐渍其他带骨猪肉块,18255,千克,0,?,134162.0
2101900,其他干、熏、盐腌或盐渍猪肉,76106,千克,0,?,1620017.0
3011100,淡水观赏鱼,48774,千克,0,?,2520186.0
3011900,其他观赏鱼,6736,千克,0,?,800280.0
3019210,鳗鱼苗,538,千克,0,?,108035.0
3019290,其他活鳗鱼，鱼苗除外,25237,千克,0,?,190142.0
3019999,其他活鱼,2861487,千克,0,?,13576178.0
3021100,鲜或冷的鳟鱼,24376,千克,0,?,206099.0
3021300,鲜或冷的大麻哈鱼,78889,千克,0,?,1603437.0
3021410,鲜或冷的大西洋鲑鱼,8472711,千克,0,?,84149839.0
3022200,鲜或冷的鲽鱼,183,千克,0,?,12491.0
3022300,鲜或冷的鳎鱼,138,千克,0,?,8402.0
3022900,其他鲜或冷的比目鱼,13350,千克,0,?,25314.0
3023200,鲜或冷的黄鳍金枪鱼,444,千克,0,?,3876.0
3023400,鲜或冷的大眼金枪鱼,984,千克,0,?,6308.0
3023510,鲜或冷的大西洋蓝鳍金枪鱼,69922,千克,0,?,2063530.0
3023600,鲜或冷的南方蓝鳍金枪鱼,24442,千克,0,?,275679.0
3024910,鲜、冷银鲳(鲳属),5902,千克,0,?,85318.0
3025100,鲜或冷的鳕鱼,335,千克,0,?,6634.0
3028910,鲜或冷的带鱼,84497,千克,0,?,306215.0
3028920,鲜或冷的黄鱼,450,千克,0,?,901.0
3028930,鲜或冷的鲳鱼(银鲳除外),33857,千克,0,?,451539.0
3028990,其他鲜或冷的鱼,617430,千克,0,?,4082845.0
3031100,冻红大麻哈鱼,226427,千克,0,?,2093515.0
3031200,其他冻大麻哈鱼,5805803,千克,0,?,13986909.0
3031310,冻大西洋鲑鱼,756531,千克,0,?,5713533.0
3031400,冻鳟鱼,67352,千克,0,?,471369.0
3032400,冻鲶鱼,8682105,千克,0,?,14933755.0
3032600,冻鳗鱼,109953,千克,0,?,150289.0
3033110,冻马舌鲽(格陵兰庸鲽鱼),4326810,千克,0,?,27081096.0
3033190,其他冻庸鲽鱼,64664,千克,0,?,401160.0
3033200,冻鲽鱼,79728,千克,0,?,85399.0
3033300,冻鳎鱼,14800,千克,0,?,35976.0
3033900,其他冻比目鱼,12028291,千克,0,?,22529049.0
3034200,冻黄鳍金枪鱼,710000,千克,0,?,1195415.0
3034300,冻鲣,16342154,千克,0,?,24851366.0
3034400,冻大眼金枪鱼,16000,千克,0,?,25948.0
3034510,冻大西洋蓝鳍金枪鱼,9124,千克,0,?,233778.0
3034600,冻南方蓝鳍金枪鱼,323019,千克,0,?,2309543.0
3034900,其他冻金枪鱼,355290,千克,0,?,419984.0
3035100,冻鲱鱼,1086099,千克,0,?,964259.0
3035300,冻的沙丁鱼、小沙丁鱼属、黍鲱或西鲱,13546432,千克,0,?,8227199.0
3035400,冻鲭鱼,1115590,千克,0,?,1703515.0
3035500,冻的对称竹荚鱼、新西兰竹荚鱼及竹荚鱼,923124,千克,0,?,969584.0
3035700,冻剑鱼,24823,千克,0,?,122377.0
3035910,冻银鲳(鲳属),85090,千克,0,?,478954.0
3035990,冻?鱼(?属）、冻印度鲭(羽鳃鲐属)、冻马鲛鱼(马鲛属)、冻?鱼(?属）、冻秋刀鱼、冻圆?(圆?属)、冻多春鱼(毛鳞鱼）、冻鲔鱼、冻狐鲣(狐鲣属）、冻枪鱼 、冻旗鱼、冻四鳍旗鱼(旗鱼科）,4128046,千克,0,?,6172280.0
3036300,冻鳕鱼,11928533,千克,0,?,57933712.0
3036400,冻黑线鳕鱼,3259400,千克,0,?,11717445.0
3036500,冻绿青鳕鱼,1289250,千克,0,?,6009757.0
