商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1012100,改良种用马,21950,千克,41,头,874548
1012900,"其他马,改良种用除外",61370,千克,217,头,2223212
1013090,"其他驴,改良种用除外",441640,千克,4000,头,360000
1022100,改良种用家牛,459440,千克,1580,头,3475083
1022900,"其他家牛,改良种用除...",1804078,千克,5106,头,6976720
1031000,改良种用猪,219385,千克,4239,头,7404525
1051110,"改良种用鸡,改良种用...",4476,千克,101330,只,2049162
1061110,改良种用灵长目动物,24,千克,70,只,63000
1061190,"其他灵长目动物,改良...",214,千克,110,只,63839
1061211,改良种用鲸、海豚及鼠...,3000,千克,2,只,17340000
1061221,改良种用海豹、海狮及...,1779,千克,14,只,361102
1061910,其他改良种用哺乳动物,121055,千克,30652,只,7402998
1061990,"未列名哺乳动物,改良...",496,千克,3918,只,607027
1062020,食用爬行动物,107564,千克,34535,只,311055
1062090,未列名爬行动物,1357,千克,37623,只,97567
1063210,改良种用鹦形目鸟,22,千克,22,只,11755
1063290,"其他鹦形目鸟,改良种...",864,千克,814,只,319237
1063910,其他改良种用鸟,92,千克,59,只,439305
1063990,未列名鸟,166,千克,112,只,83398
1064190,"其他蜂,改良种用除外",1131,千克,114500,只,43496
1064910,改良种用昆虫,1,千克,2080,只,238
1064990,"其他昆虫,改良种用除...",17,千克,14118,只,7877
1069090,"其他活动物,改良种用...",159,千克,1921,只,7289
2012000,鲜或冷的带骨牛肉,42519,千克,0,—,663043
2013000,鲜或冷的去骨牛肉,929288,千克,0,—,9155688
2021000,冻整头及半头牛肉,3269,千克,0,—,9480
2022000,冻带骨牛肉,10552850,千克,0,—,25925729
2023000,冻去骨牛肉,63222328,千克,0,—,312270419
2032200,冻带骨猪前腿、猪后腿...,36920311,千克,0,—,65886031
2032900,其他冻猪肉,74513684,千克,0,—,145713288
2042100,鲜或冷的整头及半头绵...,60956,千克,0,—,283947
2042200,鲜或冷的带骨绵羊肉,6223,千克,0,—,84695
2042300,鲜或冷的去骨绵羊肉,4279,千克,0,—,48351
2043000,冻整头及半头羔羊肉,4990,千克,0,—,27475
2044100,冻整头及半头绵羊肉,1638349,千克,0,—,7495104
