商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1012900,其他马，改良种用除外,44250,千克,105,头,1078245.0
1013090,其他驴，改良种用除外,251580,千克,2000,头,180000.0
1022100,改良种用家牛,1787856,千克,5799,头,9683104.0
1022900,其他家牛，改良种用除外,3444276,千克,9619,头,15509947.0
1041010,改良种用绵羊,63911,千克,1441,头,1507564.0
1042010,改良种用山羊,27510,千克,917,头,1293440.0
1051110,改良种用鸡，改良种用除外，重量≤185g,3622,千克,89546,只,1635158.0
1061110,改良种用灵长目动物,86,千克,37,只,117231.0
1061211,改良种用鲸、海豚及鼠海豚；改良种用海牛及儒艮,1000,千克,1,只,290000.0
1061221,改良种用海豹、海狮及海象,1770,千克,69,只,560577.0
1061229,其他海豹、海狮及海象，改良种用除外,4420,千克,115,只,1265635.0
1061390,"其他骆驼及其他骆驼科动物,改良种用除外",4000,千克,89,只,156097.0
1061910,其他改良种用哺乳动物,94221,千克,5711,只,2804842.0
1061990,"未列名哺乳动物,改良种用除外",7605,千克,3351,只,1229415.0
1062019,其他改良种用爬行动物,328,千克,5,只,30000.0
1062020,食用爬行动物,83520,千克,25721,只,427051.0
1062090,未列名爬行动物,4236,千克,154927,只,495516.0
1063210,改良种用鹦形目鸟,419,千克,1229,只,189890.0
1063290,其他鹦形目鸟，改良种用除外,367,千克,309,只,82273.0
1063910,其他改良种用鸟,172,千克,114,只,109565.0
1063990,未列名鸟,841,千克,2056,只,497441.0
1064190,"其他蜂,改良种用除外",2240,千克,160000,只,42760.0
1064910,改良种用昆虫,1,千克,840,只,90.0
1064990,"其他昆虫,改良种用除外",17,千克,11327,只,5291.0
1069090,"其他活动物,改良种用除外",279,千克,8560,只,25296.0
2012000,鲜或冷的带骨牛肉,83612,千克,0,?,726254.0
2013000,鲜或冷的去骨牛肉,2019750,千克,0,?,15649406.0
2022000,冻带骨牛肉,15523477,千克,0,?,37697121.0
2023000,冻去骨牛肉,86650957,千克,0,?,413727608.0
2031900,其他鲜或冷的猪肉,2985,千克,0,?,14718.0
2032110,冻整头及半头乳猪肉,23,千克,0,?,259.0
2032200,冻带骨猪前腿、猪后腿及其肉块,22645077,千克,0,?,33768711.0
2032900,其他冻猪肉,68794916,千克,0,?,120296240.0
2042200,鲜或冷的带骨绵羊肉,55318,千克,0,?,353631.0
2042300,鲜或冷的去骨绵羊肉,4672,千克,0,?,46593.0
2043000,冻整头及半头羔羊肉,98416,千克,0,?,550615.0
2044100,冻整头及半头绵羊肉,451282,千克,0,?,1960632.0
2044200,冻带骨绵羊肉,21727016,千克,0,?,89948011.0
2044300,冻去骨绵羊肉,1334191,千克,0,?,4631840.0
2045000,山羊肉,40592,千克,0,?,237656.0
2050000,鲜、冷、冻的马、驴、骡肉,4596579,千克,0,?,8565708.0
2062100,冻牛舌,98710,千克,0,?,578353.0
2062200,冻牛肝,69923,千克,0,?,113614.0
2062900,其他冻牛杂碎,1826720,千克,0,?,6887114.0
2064100,冻猪肝,2025,千克,0,?,4415.0
2064900,其他冻猪杂碎,70533140,千克,0,?,111366143.0
2069000,其他冻杂碎（牛、猪杂碎除外）,350451,千克,0,?,1223907.0
2071200,整只鸡，冻的,62213,千克,0,?,83241.0
2071411,带骨的冻鸡块,5815199,千克,0,?,7220876.0
2071419,其他冻鸡块,363000,千克,0,?,649355.0
2071421,冻鸡翼（不包括翼尖）,20265555,千克,0,?,55568555.0
2071422,冻鸡爪,15218443,千克,0,?,36412723.0
2071429,其他冻鸡杂碎,3843607,千克,0,?,5128891.0
2072500,整只火鸡，冻的,65618,千克,0,?,247544.0
2072700,火鸡块及杂碎，冻的,127520,千克,0,?,338392.0
2089090,其他鲜、冷、冻的肉及食用杂碎,17487,千克,0,?,121041.0
2091000,未炼制或用其他方法提取的不带瘦肉的肥猪肉、猪脂肪，鲜、冷、冻、干、熏、盐腌或盐渍的,1345420,千克,0,?,945086.0
2101900,其他干、熏、盐腌或盐渍猪肉,14013,千克,0,?,203178.0
2109300,干、熏、盐腌或盐渍的爬行动物（包括蛇及龟鳖）的肉及食用杂碎，包括可供食用的肉或杂碎的细粉、粗粉,800,千克,0,?,64000.0
3011100,淡水观赏鱼,25598,千克,0,?,2354576.0
3011900,其他观赏鱼,10425,千克,0,?,581801.0
3019210,鳗鱼苗,2317,千克,0,?,437529.0
3019290,其他活鳗鱼，鱼苗除外,22230,千克,0,?,159592.0
3019911,鲈鱼苗,1647,千克,0,?,148024.0
3019919,其他鱼苗,8108,千克,0,?,234521.0
3019999,其他活鱼,1868898,千克,0,?,7856799.0
3021100,鲜或冷的鳟鱼,1125,千克,0,?,10989.0
3021300,鲜或冷的大麻哈鱼,35484,千克,0,?,534948.0
3021410,鲜或冷的大西洋鲑鱼,4886020,千克,0,?,45748081.0
3022900,其他鲜或冷的比目鱼,44461,千克,0,?,70385.0
3023100,鲜或冷的长鳍金枪鱼,962,千克,0,?,9538.0
3023200,鲜或冷的黄鳍金枪鱼,14914,千克,0,?,144860.0
3023300,鲜或冷的鲣鱼或狐鲣,674,千克,0,?,9949.0
3023400,鲜或冷的大眼金枪鱼,104,千克,0,?,652.0
3023510,鲜或冷的大西洋蓝鳍金枪鱼,2351,千克,0,?,62232.0
3023520,鲜或冷的太平洋蓝鳍金枪鱼,33649,千克,0,?,1076671.0
3024300,鲜或冷的沙丁鱼、小沙丁鱼属、黍鲱或西鲱,40,千克,0,?,474.0
3024400,鲜或冷的鲭鱼,1535,千克,0,?,27974.0
3024500,鲜或冷的对称竹荚鱼、新西兰竹荚鱼及竹荚鱼,4982,千克,0,?,100890.0
3024900,鲜或冷的印度鲭、马鲛鱼、?鱼、银鲳、秋刀鱼、圆?、多春鱼、鲔鱼、狐鲣、枪鱼 、旗鱼、四鳍旗鱼,52212,千克,0,?,606290.0
3027200,鲜或冷的鲶鱼,2520,千克,0,?,2022.0
3028100,鲜或冷的角鲨及其他鲨鱼,720,千克,0,?,759.0
3028910,鲜或冷的带鱼,2838791,千克,0,?,4483136.0
3028920,鲜或冷的黄鱼,61,千克,0,?,428.0
3028930,鲜或冷的鲳鱼,17043,千克,0,?,206827.0
3028990,其他鲜或冷的鱼,505380,千克,0,?,1730760.0
3031100,冻红大麻哈鱼,121904,千克,0,?,654671.0
3031200,其他冻大麻哈鱼,36479332,千克,0,?,88137708.0
3031300,冻大西洋鲑鱼及多瑙哲罗鱼,1032626,千克,0,?,6443498.0
3031400,冻鳟鱼,384121,千克,0,?,2745457.0
3031900,其他冻鲑科鱼,42395,千克,0,?,161760.0
3032400,冻鲶鱼,1730016,千克,0,?,3847170.0
3032500,冻鲤科鱼,8270,千克,0,?,12405.0
3032600,冻鳗鱼,728154,千克,0,?,759800.0
3033110,冻格陵兰庸鲽鱼,5535412,千克,0,?,33071168.0
3033190,其他冻庸鲽鱼,64221,千克,0,?,521304.0
3033200,冻鲽鱼,95512,千克,0,?,231684.0
3033300,冻鳎鱼,470457,千克,0,?,544978.0
3033900,其他冻比目鱼,15371011,千克,0,?,28848032.0
3034100,冻长鳍金枪鱼,42678,千克,0,?,235926.0
3034200,冻黄鳍金枪鱼,369133,千克,0,?,1068153.0
3034300,冻鲣鱼或狐鲣,2575596,千克,0,?,3881806.0
3034400,冻大眼金枪鱼,27230,千克,0,?,59927.0
3034510,冻大西洋蓝鳍金枪鱼,5711,千克,0,?,86811.0
3034600,冻南方蓝鳍金枪鱼,30,千克,0,?,903.0
3035100,冻鲱鱼,21515609,千克,0,?,10245072.0
3035300,冻的沙丁鱼、小沙丁鱼属、黍鲱或西鲱,5756139,千克,0,?,2922613.0
3035400,冻鲭鱼,18098466,千克,0,?,20422782.0
3035500,冻的对称竹荚鱼、新西兰竹荚鱼及竹荚鱼,805357,千克,0,?,964180.0
3035900,冻的?鱼、印度鲭、马鲛鱼、?鱼、银鲳、秋刀鱼、圆?、多春鱼、鲔鱼、狐鲣、枪鱼 、旗鱼、四鳍旗鱼,33003901,千克,0,?,29901850.0
3036300,冻鳕鱼,16025403,千克,0,?,62823590.0
3036400,冻黑线鳕鱼,2673069,千克,0,?,9487218.0
3036500,冻绿青鳕鱼,779534,千克,0,?,1508132.0
3036600,冻狗鳕鱼,1827153,千克,0,?,2906570.0
3036700,冻狭鳕鱼,24520991,千克,0,?,34152877.0
3036800,冻蓝鳕鱼,7739381,千克,0,?,6040957.0
3036900,其他冻的犀鳕科、多丝真鳕科、鳕科、长尾鳕科、黑鳕科、无须鳕科、深海鳕科及南极鳕科鱼,2294607,千克,0,?,4594867.0
3038100,冻角鲨及其他鲨鱼,224438,千克,0,?,242984.0
3038200,冻?鱼及鳐鱼,132528,千克,0,?,175661.0
3038300,冻南极犬牙鱼,533571,千克,0,?,15001753.0
3038400,冻尖吻鲈鱼,10000,千克,0,?,58475.0
3038910,冻带鱼,8657292,千克,0,?,16193289.0
3038920,冻黄鱼,133627,千克,0,?,239534.0
3038930,冻鲳鱼,546468,千克,0,?,1333824.0
3038990,未列名冻鱼,38329364,千克,0,?,69704501.0
3039100,冻的鱼肝、鱼卵及鱼精,742507,千克,0,?,6798925.0
3039200,冻鲨鱼翅,237012,千克,0,?,1567468.0
3039900,其他冻的可食用鱼杂碎,2613317,千克,0,?,7360644.0
3043300,鲜或冷的尼罗河鲈鱼鱼片,10,千克,0,?,293.0
3043900,鲜或冷的鲤科鱼、鳗鱼及黑鱼鱼片,5040,千克,0,?,7526.0
3044100,鲜或冷的大麻哈鱼、大西洋鲑鱼及多瑙哲罗鱼鱼片,7416,千克,0,?,64405.0
3044400,鲜或冷的犀鳕科、多丝真鳕科、鳕科、长尾鳕科、黑鳕科、无须鳕科、深海鳕科及南极鳕科鱼鱼片,900,千克,0,?,17304.0
3044900,其他鲜或冷的鱼片,911,千克,0,?,29750.0
3045200,鲜或冷的鲑科鱼鱼肉,292,千克,0,?,5210.0
3045900,其他鲜或冷的鱼肉,1687,千克,0,?,74798.0
3046100,冻罗非鱼鱼片,7954,千克,0,?,70630.0
3046290,其他冻鲶鱼鱼片,8522799,千克,0,?,24071806.0
3046300,冻尼罗河鲈鱼鱼片,47520,千克,0,?,243320.0
3046900,冻鲤科鱼、鳗鱼及黑鱼鱼片,7258,千克,0,?,98400.0
3047100,冻鳕鱼鱼片,8386,千克,0,?,138035.0
3047200,冻黑线鳕鱼鱼片,6137,千克,0,?,6137.0
3047300,冻绿青鳕鱼鱼片,95147,千克,0,?,102009.0
3047500,冻狭鳕鱼鱼片,295357,千克,0,?,948462.0
3047900,其他冻的犀鳕科、多丝真鳕科、鳕科、长尾鳕科、黑鳕科、无须鳕科、深海鳕科及南极鳕科鱼鱼片,26360,千克,0,?,124039.0
3048100,冻的大麻哈鱼、大西洋鲑鱼及多瑙哲罗鱼鱼片,27272,千克,0,?,315817.0
3048500,冻南极犬牙鱼鱼片,702,千克,0,?,46529.0
3048700,冻的金枪鱼、鲣鱼或狐鲣鱼片,314793,千克,0,?,2292623.0
3048900,其他冻鱼片,40301,千克,0,?,147600.0
3049100,冻剑鱼鱼肉,7800,千克,0,?,89700.0
3049200,冻南极犬牙鱼鱼肉,11487,千克,0,?,47096.0
3049300,冻的罗非鱼、鲶鱼、鳗鱼尼罗河鲈鱼及黑鱼鱼肉,6000,千克,0,?,17873.0
3049400,冻狭鳕鱼鱼肉,497357,千克,0,?,1697970.0
3049500,冻的犀鳕科、多丝真鳕科、鳕科、长尾鳕科、黑鳕科、无须鳕科、深海鳕科及南极鳕科鱼鱼肉,797302,千克,0,?,1289520.0
3049900,其他冻鱼肉,3737351,千克,0,?,10108894.0
3052000,干、熏、盐腌或盐渍的鱼肝、鱼卵及鱼精,23610,千克,0,?,451982.0
3054110,熏大西洋鲑鱼,335,千克,0,?,7967.0
3055100,干鳕鱼,12781,千克,0,?,27594.0
3055400,干的鲱鱼、?鱼、沙丁鱼、小沙丁鱼属、黍鲱或西鲱、鲭鱼、印度鲭、马鲛鱼、竹荚鱼、?鱼、军曹鱼、银鲳、秋刀鱼、、多春鱼、剑鱼、鲔鱼、狐鲣、枪鱼 、旗鱼、四鳍旗鱼,105560,千克,0,?,211753.0
3055990,其他干鱼,638000,千克,0,?,1793957.0
3056400,盐腌及盐渍的罗非鱼、鲶鱼、鲤科鱼、鳗鱼、尼罗河鲈鱼及黑鱼,689688,千克,0,?,1698284.0
